word,sentence1,sentence2,sentence3,sentence4,sentence5,option_result
avant-garde,The avant-garde artist is known for pushing boundaries and challenging traditional artistic norms,Their avant-garde approach to music involves blending experimental sounds and unconventional techniques,"In the realm of fashion, the avant-garde designer creates bold, cutting-edge designs that defy mainstream trends",Film directors who adopt an avant-garde style often use innovative storytelling techniques and unconventional camera angles,The avant-garde movement continues to inspire creativity and imagination across various forms of art and design.,"['inflammatory', 'apparition', 'derelict', 'presentiment', 'avant-garde', 4]"
vanquish,The brave knight set out on a quest to vanquish the evil dragon that terrorized the kingdom,"With a swift strike of his sword, he aimed to vanquish the darkness that threatened to engulf the land","Determined to vanquish any obstacles in his path, he pressed forward with unwavering resolve",The hero's unwavering courage allowed him to vanquish his foes and emerge victorious in battles,"Through sheer determination and skill, he sought to vanquish all doubts and fears that hindered his journey towards greatness.","['vanquish', 'stupor', 'verdant', 'fragmentary', 'dejected', 0]"
"compunction,","She acted with compunction when she realized her mistake, apologizing sincerely for any harm caused","Despite feeling compunction, she stood by her decision, believing it was the right thing to do","He faced moments of compunction as he reflected on the consequences of his actions, grappling with guilt",The leader expressed compunction for the miscommunication that led to confusion among the team members,"With a sense of compunction, he vowed to make amends and rectify the situation to restore trust.","['exuberant', 'inculcate', 'compunction,', 'elocution', 'temporise', 2]"
"gratis,","Sure, here is the paragraph with the word 'gratis' included in five sentences: The hotel offers a complimentary breakfast gratis to all guests staying at the property","As a token of appreciation, the company provides gratis samples of their newest products to loyal customers",Students can access the online library gratis with their university credentials,The nonprofit organization relied on the generosity of volunteers who offered their services gratis to support the cause,Many museums offer gratis admission on certain days of the week to encourage more visitors to explore their collections.,"['spurn', 'gratis,', 'galvanise', 'generic', 'forswear,', 1]"
baleful,"The baleful storm clouds gathered ominously in the sky, foretelling an impending downpour",The witch's baleful glare sent shivers down the spine of anyone who dared to meet her eyes,The ancient curse cast upon the castle was said to bring baleful consequences to all who entered its walls,A sense of unease washed over the village as the baleful howls of wolves echoed in the night,"The baleful whispers of the haunted house stirred up fear among the townspeople, warning them to stay away.","['cringe', 'baleful', 'override', 'suppress,', 'verdant', 1]"
"premeditated,","He meticulously planned every detail of the crime, showcasing the premeditated nature of his actions",The prosecutor argued that the defendant's premeditated intent to harm was evident from the evidence presented,The defendant's diary entries revealed a pattern of premeditated thoughts leading up to the event,The court determined that the murder was premeditated based on the thorough planning involved,"The jury unanimously agreed that the crime was premeditated, leading to a conviction for first-degree murder.","['calumny', 'heinous', 'uncanny', 'premeditated,', 'stupor', 3]"
classic,"The movie marathon was a huge hit, featuring a lineup of classic films that never fail to captivate audiences","Each movie showcased the timeless beauty of classic filmmaking, from the captivating storylines to the unforgettable performances by the talented actors","The audience was enthralled by the classic charm and elegance of the black-and-white cinematography, harkening back to a bygone era of Hollywood glamour","As the credits rolled on each film, there was a collective appreciation for the enduring appeal of these cinematic classics","Overall, it was a nostalgic and delightful experience that celebrated the enduring legacy of classic cinema.","['generic', 'compunction,', 'classic', 'noisome', 'stratagem', 2]"
cringe,Her performance was so cringe-worthy that I couldn't help but cringe with secondhand embarrassment,The awkward silence in the room made everyone cringe with discomfort,The terrible puns in the movie dialogue made me cringe throughout the entire film,"As she attempted to flirt with her crush, her clumsy gestures made me cringe in sympathy",The cringe-inducing comments from the guest speaker made the audience squirm in their seats.,"['begrudge', 'attribute', 'conservatory', 'repugnant', 'cringe', 4]"
jingoism,The rise of jingoism in the political discourse has fueled nationalism and xenophobia among the population,Jingoism often involves extreme patriotism and aggressive foreign policy stances,Critics argue that jingoism can lead to conflict and undermine diplomatic efforts,Some leaders use jingoistic rhetoric to rally support and divert attention from pressing issues at home,It is important for citizens to remain vigilant against the dangers of unchecked jingoism in our society.,"['dire', 'cringe', 'jingoism', 'baleful', 'begrudge', 2]"
puritanical,"The strict, puritanical beliefs of the small village led to the prohibition of dancing and other forms of entertainment",The puritanical society frowned upon any form of self-indulgence or personal pleasure,The puritanical mindset dictated that any deviation from their strict moral code was sinful and deserving of punishment,Children in this puritanical community were raised with a heavy emphasis on discipline and obedience,"The puritanical elders enforced their rules with an iron fist, leaving little room for individual expression or non-conformity.","['tedium', 'reprobate', 'puritanical', 'sanction', 'inflammatory', 2]"
discursive,"Her discursive writing style often takes the reader on a journey through various interconnected ideas, weaving together complex themes with ease","The professor's lectures were known for their discursive nature, moving fluidly from one topic to another without clear transitions","During the debate, the students engaged in a discursive discussion, exploring different perspectives and viewpoints on the issue at hand","The novel was praised for its discursive narrative structure, which allowed for a deeper exploration of the characters' inner thoughts and motivations","As she delved deeper into the research paper, her writing became increasingly discursive, meandering through different arguments and counterarguments.","['noisome', 'barrage', 'elocution', 'deploy', 'discursive', 4]"
abound,Opportunities abound in this bustling city where creativity and innovation are cherished,"The lush green landscapes surrounding the town abound with diverse wildlife, creating a tranquil environment for nature lovers","Laughter and joy abound at the local community center, where neighbors come together to share stories and build relationships","Talented musicians abound in this vibrant music scene, performing at various venues throughout the week","Hope and resilience abound in the hearts of the people, driving them to overcome challenges and strive for a better future.","['systemic', 'oligarchy', 'abound', 'deploy', 'conservatory', 2]"
inflammatory,The inflammatory remarks made by the politician sparked outrage among the public,The news articles contained inflammatory language that fueled the controversy further,Social media was flooded with inflammatory comments from both sides of the argument,The situation escalated due to the inflammatory rhetoric being used by individuals on all sides,"It's important to approach discussions calmly and rationally, rather than resorting to inflammatory remarks.","['inflammatory', 'presentiment', 'cringe', 'inflammatory', 'inculcate', 0]"
infrastructure,"Infrastructure plays a crucial role in supporting a country's economic development by providing essential services such as transportation, communication, and energy",A well-maintained infrastructure system contributes to improved efficiency and productivity across various sectors,The government often invests in infrastructure projects to stimulate growth and create job opportunities,Modernizing infrastructure is necessary to keep up with technological advancements and meet the evolving needs of society,Sustainable infrastructure development is essential for ensuring long-term resilience and reducing environmental impact.,"['infrastructure', 'inflammatory', 'suppress,', 'discursive', 'infrastructure', 0]"
temporise,"In diplomatic negotiations, it is common for parties to temporise when faced with difficult decisions","By adopting a temporising strategy, they can buy time to assess the situation and consider their options","However, prolonged temporising can lead to frustration from other parties involved",It is important to use temporising tactics judiciously to maintain trust and goodwill in the negotiation process,"Ultimately, finding a balance between decisiveness and the need to temporise is crucial for successful negotiations.","['dejected', 'temporise', 'premeditated,', 'attribute', 'barrage', 1]"
calumny,Calumny is a false and malicious statement intended to damage someone's reputation,Spreading calumny can lead to significant harm and distress to the person targeted,It is important to distinguish between calumny and legitimate criticism or feedback,"Those who engage in calumny often do so out of envy, resentment, or a desire to undermine others",Building a culture of trust and honesty can help combat the insidious effects of calumny in a community.,"['access', 'alchemy', 'ethics', 'calumny', 'dire', 3]"
recidivism,Recidivism rates among individuals who have been incarcerated are a significant concern for policymakers and researchers,Addressing recidivism requires a comprehensive approach that includes rehabilitation programs and support services for returning citizens,High recidivism rates indicate a need for more effective strategies to prevent individuals from returning to criminal behavior,Understanding the factors that contribute to recidivism is crucial for developing targeted interventions to reduce reoffending,"By focusing on reducing recidivism, communities can work towards creating safer and more successful outcomes for individuals reentering society after serving time in prison.","['abound', 'recidivism', 'appurtenance', 'premeditated,', 'conservatory', 1]"
uncanny,Her ability to predict future events with uncanny accuracy was both impressive and unsettling to those around her,The uncanny resemblance between the two siblings often led to mistaken identities by their friends,"When she walked into the abandoned house, a feeling of uncanny presence washed over her, making her hairs stand on end",The eerie silence of the forest at night had an uncanny quality that made even the bravest hiker feel a sense of foreboding,The uncanny occurrence of the clock stopping at the exact moment of her grandmother's passing sent shivers down her spine.,"['stupor', 'systemic', 'uncanny', 'vanquish', 'baleful', 2]"
forensic,Forensic science is a vital tool in solving crimes by analyzing evidence found at crime scenes,A forensic investigator must have a keen eye for detail to collect and preserve evidence properly,Forensic techniques are constantly evolving to keep up with advancements in technology,The forensic analysis of DNA evidence has revolutionized the way crimes are investigated and prosecuted,Forensic experts play a critical role in the justice system by providing unbiased analysis and testimony in court cases.,"['spurn', 'ineluctable', 'forensic', 'resplendent', 'compromise', 2]"
"suppress,",The government implemented strict measures to suppress dissent and control the spread of misinformation,Efforts to suppress freedom of speech and expression have drawn criticism from human rights groups,The authorities used tear gas and water cannons to suppress the protests that erupted in the capital city,"Despite attempts to suppress the uprising, the demonstrators remained resilient and continued to demand change",The regime's attempts to suppress the opposition only fueled further unrest among the population.,"['spurn', 'discrepancy', 'suppress,', 'singular', 'systemic', 2]"
adjunct,An adjunct professor at the university teaches a course on contemporary literature,"As an adjunct to the main event, the organizers also arranged a panel discussion on sustainability",Adding a new adjunct clause to the contract helped clarify the terms of the agreement,The adjunct therapy provided additional support for patients recovering from surgery,Utilizing adjunct technology in the classroom has enhanced the learning experience for students.,"['impromptu', 'gratis,', 'repugnant', 'adjunct', 'bulwark', 3]"
attribute,"Attribute can refer to a quality or characteristic that someone or something possesses, such as intelligence or beauty",It is important to attribute success to hard work and dedication rather than luck,"When evaluating a situation, it is crucial to consider every attribute of the problem before reaching a conclusion",People often attribute their achievements to the support and encouragement of their loved ones,It is essential to recognize and appreciate the unique attributes that make each individual special.,"['baleful', 'stupor', 'annex', 'attribute', 'heinous', 3]"
entity,"The concept of an entity is central to philosophy and metaphysics, as it refers to a distinct and individual existence","In legal terms, an entity can be a person, organization, or any other kind of institution recognized by the law",Each entity has its own unique identity and attributes that distinguish it from others,"In science fiction, entities can take on various forms, such as aliens or artificial intelligences",Understanding the nature of each entity is essential for effective communication and interaction within a complex system.,"['entity', 'aboriginal', 'recidivism', 'privation', 'inculcate', 0]"
begrudge,"He couldn't help but begrudge his friend's success, feeling envious of the achievements that seemed out of reach for him","Every time he saw her happy smile, he couldn't shake off the begrudging feeling of discontentment within him","The bitterness of begrudge lingered in his heart, making it hard for him to genuinely celebrate the success of others","Despite his efforts to suppress it, the sense of begrudge kept creeping back into his thoughts, poisoning his outlook",He knew he needed to overcome this feeling of begrudging resentment in order to find true happiness and contentment in his own life.,"['attribute', 'ineluctable', 'begrudge', 'temporise', 'calumny', 2]"
oligarchy,The country was ruled by an oligarchy of wealthy elites who controlled all aspects of government and society,The oligarchy maintained power through manipulation and suppression of dissenting voices,Citizens had limited influence in the political process due to the oligarchy's tight grip on decision-making,"Despite calls for democratic reforms, the oligarchy remained unyielding in its control over the nation",The oligarchy's reign sparked outcry among marginalized groups who sought to overthrow the oppressive ruling class and establish a more equitable system.,"['oligarchy', 'cuisine', 'vanquish', 'resplendent', 'rampant', 0]"
sanction,The government decided to impose economic sanctions on the country due to its violation of human rights,These sanctions included freezing assets and restricting trade,"The United Nations also voted to enact further sanctions, including a ban on weapons sales",The sanctions were meant to pressure the country's leaders to change their behavior,"Despite the sanctions, the country's government remained defiant.","['bulwark', 'puritanical', 'sanction', 'derelict', 'repugnant', 2]"
fragmentary,"The document contained only fragmentary information about the project, leaving many crucial details unclear",The researcher struggled to piece together a cohesive narrative from the fragmentary notes scattered across different notebooks,The team decided to conduct further research to fill in the fragmentary gaps in their understanding,"Despite the fragmentary nature of the evidence, they were able to draw some preliminary conclusions",The committee requested additional documentation to clarify the fragmentary data provided in the initial report.,"['dejected', 'privation', 'fragmentary', 'premeditated,', 'fragmentary', 2]"
"parable,","A parable is a simple story used to illustrate a moral or spiritual lesson, often featuring characters that represent abstract concepts",Jesus Christ often used parables in his teachings to convey profound truths in a relatable way,"One famous parable is the story of the Good Samaritan, which teaches about compassion and kindness towards others","The parable of the Prodigal Son is another well-known example, showing the themes of forgiveness and redemption",The power of parables lies in their ability to communicate complex ideas in an easily understandable and memorable manner.,"['cataclysm,', 'parable,', 'epilogue', 'puritanical', 'baroque', 1]"
balk,"The horse started to balk at the sight of the water in the creek, hesitant to cross","The batter was called out after he balked during his wind-up, causing confusion on the field",The team's progress was constantly being hindered by the coach's insistence on balking at making necessary changes to their strategy,"Despite the encouragement from his teammates, the player continued to balk at taking the final shot during the crucial moment of the game",The negotiations reached a standstill as both parties continued to balk at compromising on key terms.,"['balk', 'generic', 'parable,', 'systemic', 'recidivism', 0]"
generic,"While browsing the store shelves, I noticed a plethora of generic products lining the aisles, from generic breakfast cereals to generic cleaning supplies","The generic packaging and labeling made it difficult to distinguish one brand from another, as they all seemed to blend in","Despite their generic appearance, these products often offered a more affordable option for budget-conscious shoppers","I grabbed a few generic items to try out, curious to see if they would match the quality of their more recognizable counterparts","As I checked out at the register, I couldn't help but wonder if choosing generic over name brand would make a noticeable difference in my daily routine.","['dire', 'generic', 'forensic', 'jingoism', 'assess,', 1]"
conservatory,The conservatory at the botanical gardens is a serene oasis filled with a diverse collection of plants and trees,Students studying music theory can often be found practicing in the conservatory's spacious halls,"The conservatory's glass roof allows ample sunlight to filter through, creating the perfect environment for plant growth","Many visitors enjoy taking leisurely strolls through the conservatory, admiring the vibrant flora on display",The conservatory's peaceful ambiance provides a welcome retreat from the hustle and bustle of city life.,"['dire', 'turmoil,', 'occult', 'conservatory', 'resplendent', 3]"
ethics,Understanding and upholding ethical principles is crucial in every aspect of our lives,Corporate ethics play a vital role in shaping the reputation and credibility of a company,Ethical decision-making involves considering the potential impact of our actions on others,Upholding professional ethics is essential for maintaining trust and integrity in the workplace,"By practicing good ethics, we contribute to a more ethical society as a whole.","['stupor', 'ethics', 'galvanise', 'parable,', 'forswear,', 1]"
annex,The neighboring country decided to annex a small piece of land near the border,The government's plan to annex the nearby territory sparked controversy among the residents,The annexation of the disputed territory caused tensions between the two nations to escalate,"Despite objections from the international community, the annexation process moved forward swiftly",The annexed land was expected to provide strategic advantages to the country's military forces.,"['aboriginal', 'turmoil,', 'inflammatory', 'gratis,', 'annex', 4]"
vignette,"As I strolled through the quaint little town, I couldn't help but notice the charming vignette of a coffee shop nestled in a corner",The sunlight streaming through the windows created a beautiful vignette of shadows on the wall,"Sitting on a park bench, I admired the vignette of children playing in the distance",The artist captured a poignant vignette of a solitary figure in a bustling cityscape,"Each corner of the room held a unique vignette, showcasing a different aspect of the owner's personality.","['alchemy', 'elocution', 'dejected', 'occult', 'vignette', 4]"
stupor,"After a long night of studying for the exam, Sarah found herself in a state of stupor, unable to focus or concentrate","She sat at her desk, staring blankly at her notes, her mind trapped in a haze of exhaustion",The clock ticking in the background seemed to mock her as she struggled to shake off the stupor and regain her clarity,"Despite her best efforts to stay awake, the weight of sleepiness pushed her further into a state of stupor, making it difficult to make sense of the information in front of her","Finally, with a deep sigh, she closed her books and decided to get some rest, hoping to wake up refreshed and free from the lingering stupor.","['dire', 'parable,', 'cringe', 'stupor', 'spurn', 3]"
confederate,"During the American Civil War, the Confederate States of America seceded from the Union, leading to a conflict that divided the nation",The Confederate soldiers fought against the Union army in numerous battles throughout the war,Many people in the Southern states identified as Confederate and supported their cause,The Confederates were known for their distinctive gray uniforms and battle flag,"After the war, the Confederate states were readmitted to the Union, but the legacy of the Confederacy continues to be a controversial issue in American history.","['confederate', 'compromise', 'exuberant', 'balk', 'avant-garde', 0]"
