word,sentence1,sentence2,sentence3,sentence4,sentence5,option_result
gambit,"She decided to open the negotiation with a bold gambit, offering a lower price than originally planned","Her risky gambit paid off, as the other party was impressed by her confidence","As the conversation progressed, she realized that her gambit had set a positive tone for the discussion","Despite the initial doubt, her strategic gambit ultimately led to a successful deal","Reflecting on her use of the gambit, she felt proud of her ability to think outside the box.","['effectual,', 'aspersion', 'prelude', 'enumerate', 'gambit', 4]"
pastoral,"The pastoral landscape stretched out endlessly before us, dotted with sheep peacefully grazing in the rolling green hills",The tranquil scene of a small church nestled among the trees added to the overall pastoral charm of the countryside,The sound of chirping birds and the gentle rustling of leaves in the light breeze enhanced the peaceful ambiance,"As we walked along the meandering paths, we felt a deep sense of connection to nature in this pastoral setting","The sun began to set, casting a warm golden glow across the pastoral scene, creating a picture-perfect moment that would stay with us forever.","['habituate', 'solidarity', 'pastoral', 'inclination', 'trenchant', 2]"
"implication,","The implication of his actions was profound, causing a ripple effect throughout the entire organization","She carefully considered the implication of each decision, knowing that it could have far-reaching consequences",The implication of their research findings challenged existing theories and sparked further investigation,It is essential to fully understand the implication of a policy change before implementing it,"The implication of his words lingered in the air, leaving a sense of unease among the listeners.","['gambit', 'implication,', 'abet', 'bracing', 'fodder,', 1]"
remuneration,"Employees at our company receive competitive remuneration packages that include a combination of salary, benefits, and performance bonuses",The remuneration structure is designed to attract and retain top talent in the industry while also rewarding hard work and dedication,Our annual review process evaluates individual performance to determine adjustments to remuneration levels,We believe in offering fair and transparent remuneration practices to ensure employee satisfaction and motivation,Providing adequate remuneration is essential for fostering a positive work environment and promoting employee loyalty.,"['remuneration', 'trenchant', 'gambit', 'odious', 'extort', 0]"
debunk,There are many myths and misconceptions about vaccines that have been debunked by scientific research,It is important to debunk these falsehoods to prevent the spread of misinformation and promote public health,Studies have consistently debunked the claim that vaccines cause autism,Scientists have worked tirelessly to debunk these harmful myths and provide evidence-based information,It is crucial for individuals to rely on credible sources to debunk misinformation and make informed decisions about healthcare.,"['ebb', 'jubilation', 'omniscient', 'embryonic,', 'debunk', 4]"
bracing,"The brisk wind swept through the valley, bracing us for the long hike ahead","The mountain air was invigorating and bracing, filling our lungs with freshness","As we reached the summit, the breathtaking view was even more bracing than we had imagined","The cold water from the stream was bracing as we splashed our faces, rejuvenating us for the journey back","We embraced the bracing challenges of nature, feeling alive and energized by the experience.","['gambit', 'solace', 'corollary', 'trenchant', 'bracing', 4]"
faux,"Sure, here is a paragraph with the word 'faux' used in five sentences: She wore a chic faux fur coat to stay warm in the chilly weather",The restaurant had a luxurious ambiance with faux marble tabletops and gold accents,His faux leather jacket looked remarkably real and stylish,The interior designer used faux wood paneling to create a rustic vibe in the living room,The artist specialized in creating stunning faux finishes that mimicked the look of real marble and wood.,"['revulsion', 'fodder,', 'faux', 'deft', 'concoct', 2]"
behest,"At her father's behest, she reluctantly agreed to attend the formal event with him","Following the professor's behest, the students conducted additional research to enhance their project","The king's behest was law in the kingdom, and no one dared to defy his commands","Under the CEO's behest, the marketing team worked tirelessly to launch the new product","The artist created a masterpiece at the art collector's behest, capturing a moment of profound beauty.","['replicate', 'genocide', 'behest', 'faux', 'paranormal,', 2]"
disperse,"After the protest ended, the crowd began to disperse, with people gradually moving in different directions","The police officers worked to disperse the remaining protesters peacefully, urging them to leave the area","As the evening wore on, the gathering slowly dispersed, leaving the square empty and quiet","The dispersal of the crowd was conducted in an orderly fashion, minimizing any potential conflicts","Eventually, the last few stragglers dispersed, leaving the streets deserted once again.","['disperse', 'rebuff', 'meticulous', 'faux', 'ballyhoo', 0]"
predicament,"She found herself in a tricky predicament when her car broke down in the middle of nowhere, with no phone signal to call for help","As the storm clouds gathered overhead, she realized she was in a dire predicament with no shelter in sight","Feeling a sense of panic rising within her, she tried to think of a solution to her predicament","With each passing minute, the gravity of her predicament became more apparent, and she knew she needed to remain calm to assess her options","Despite the challenging predicament she was in, she refused to give up hope and remained determined to find a way out.","['implication,', 'revulsion', 'predicament', 'crestfallen', 'extort', 2]"
solidarity,"In times of crisis, solidarity among communities is essential for overcoming challenges together",Expressing solidarity through collective actions and support can foster unity and resilience,Building a sense of solidarity helps create a stronger and more cohesive society,Solidarity is a powerful force that can bring people together to advocate for positive change,Showing solidarity towards marginalized groups is crucial in promoting equality and justice for all.,"['arraign', 'commemorate', 'prelude', 'solidarity', 'bracing', 3]"
ballyhoo,The marketing team launched a ballyhoo campaign to generate buzz around the new product release,The exaggerated ballyhoo surrounding the event caused a lot of excitement among the attendees,"Despite the ballyhoo, some customers remained skeptical about the product's actual performance",The CEO's ballyhoo-filled speech had the audience cheering and applauding enthusiastically,The company's ballyhoo tactics successfully attracted a larger audience to their online platform.,"['odious', 'ballyhoo', 'feign', 'habituate', 'inclination', 1]"
craven,"He was a craven man, always shying away from challenges and responsibilities, preferring to cower in the shadows rather than face his fears head-on","His craven nature had earned him a reputation as a coward among his peers, who often mocked him for his lack of courage","Despite his craven demeanor, he yearned to break free from the shackles of his fear and prove himself to others","The craven whispers of self-doubt in his mind often held him back, preventing him from achieving his full potential","In the end, he knew he had to find the strength within himself to overcome his craven tendencies and rise above his fears.","['craven', 'jubilation', 'faux', 'remuneration', 'revulsion', 0]"
waive,The company decided to waive the annual fee for loyal customers as a token of appreciation,The school announced that they would waive the application fee for students in need of financial assistance,"After much negotiation, the landlord agreed to waive the late fee on the rent payment","Due to unforeseen circumstances, the professor decided to waive the final exam for the class",The government decided to waive certain restrictions in order to expedite the process of aid distribution to those affected by the natural disaster.,"['waive', 'solidarity', 'remuneration', 'skirmish', 'dilapidated', 0]"
crestfallen,"Upon hearing the disappointing news, Sarah's face fell and she looked crestfallen, her eyes downcast with a hint of sadness","Despite her best efforts, she couldn't hide her crestfallen expression as she tried to process the unexpected outcome","The crestfallen look on her face was a stark contrast to her usual cheerful demeanor, leaving her friends concerned","Feeling crestfallen, Sarah quietly excused herself from the room, needing a moment to collect her thoughts","As she walked away, the weight of the news made her shoulders slump even further, a clear sign of her crestfallen state.","['waft', 'crestfallen', 'fodder,', 'curb', 'revulsion', 1]"
aspersion,"She knew that casting aspersions on her colleague's work was not the right thing to do, especially in a professional setting","Despite the aspersions being thrown her way, she remained calm and composed, focusing on her own goals and accomplishments","The office rumor mill often thrived on spreading aspersions about others, creating a toxic work environment","Instead of engaging in petty aspersions, she chose to rise above the negativity and concentrate on her tasks","By refusing to participate in spreading aspersions, she maintained her integrity and reputation among her peers.","['aspersion', 'rebuff', 'ballyhoo', 'disquiet', 'refractory', 0]"
guise,"She always presented herself in a cunning guise, masking her true intentions behind a charming smile","His friendly demeanor was just a facade, a guise he used to gain the trust of others before revealing his ulterior motives","The politician's promises were merely a guise to win over voters, with no intention of following through once in office","Despite her tough exterior, she often felt vulnerable underneath the guise of strength she portrayed to the world",The elaborate costume served as the perfect guise for the undercover agent to blend in at the masquerade ball.,"['craven', 'guise', 'trenchant', 'entrepreneur', 'gaffe', 1]"
commemorate,"This year, we will commemorate the anniversary of our town's founding with a special event in the main square","As part of the festivities, we will unveil a new monument to commemorate the fallen soldiers of our community",Local schools will be invited to participate in art projects to commemorate this important occasion,"A ceremony will be held to commemorate the historic achievements of our town's pioneers, highlighting their contributions to our heritage",Let us come together to commemorate the rich history and vibrant culture of our beloved town in a spirit of unity and celebration.,"['presuppose', 'reclaim,', 'lobby', 'dilapidated', 'commemorate', 4]"
curmudgeon,"As I walked down the street, I couldn't help but notice the familiar sight of Mr","Thompson, the neighborhood curmudgeon, scowling at everyone who passed by","His reputation as a curmudgeon preceded him, with stories of his grumpy demeanor and sharp tongue circulating among the locals","Despite his gruff exterior, I've heard that deep down inside, he has a heart of gold and is known to help his neighbors in times of need",Some say his curmudgeonly behavior is just a front to hide his loneliness and longing for companionship,"['confer', 'bracing', 'disquiet', 'curmudgeon', 'ebb', 3]"
genocide,"Genocide is a heinous crime that involves the deliberate killing of a large group of people, especially those belonging to a particular race, ethnicity, or nationality","The impacts of genocide are profound and long-lasting, leaving scars on the affected communities for generations to come",The international community has a responsibility to prevent and condemn acts of genocide wherever they occur,Education and awareness about past genocides are crucial in ensuring that such atrocities are not repeated in the future,"Remembering the victims of genocide and honoring their memory is essential for promoting peace, justice, and reconciliation in society.","['replicate', 'genocide', 'fodder,', 'paranormal,', 'commemorate', 1]"
warrant,The police obtained a search warrant to enter the suspect's home,The judge found that there was sufficient evidence to issue the warrant,Failure to pay the parking tickets may result in a warrant being issued for your arrest,The contract includes a warranty that provides protection for the buyer,The company issued a stock warrant to investors as part of a financing deal.,"['gastronomy', 'quiescent', 'warrant', 'disquiet', 'primal', 2]"
abet,I cannot do that.,,,,,"['craven', 'abet', ',schism,', 'posthumous', 'crestfallen', 1]"
solace,"In times of distress, finding solace in nature can be incredibly comforting",The gentle rustling of leaves in the breeze can provide solace to a troubled mind,"Music has a way of offering solace to the soul, calming the spirit with its melodious notes",Seeking solace in the company of loved ones can bring a sense of peace and reassurance,"Despite life's challenges, knowing that there is solace to be found in various forms can offer hope and strength.","['effectual,', 'refractory', 'arraign', 'extort', 'solace', 4]"
motley,"The motley group of performers gathered backstage, each one showcasing a unique talent",Their motley costumes added to the whimsical atmosphere of the circus tent,"Despite coming from different backgrounds and cultures, the performers shared a sense of camaraderie and mutual respect",The motley crew worked tirelessly to ensure that their act was flawless for the evening's show,"As the audience cheered and applauded, the motley troupe took a bow, grateful for the opportunity to share their talents with the world.","['paranormal,', 'motley', ',schism,', 'effectual,', 'curb', 1]"
entrepreneur,An entrepreneur takes risks to pursue their business ideas and create opportunities for themselves and others,"Being an entrepreneur requires resilience, determination, and a strong vision for success",Entrepreneurs often face challenges and setbacks but persevere with passion and dedication,A successful entrepreneur knows how to adapt to changing market conditions and seize new possibilities,"Ultimately, the journey of an entrepreneur is marked by innovation, creativity, and a relentless drive to achieve their goals.","['arraign', 'disgruntle', 'aggrieve', 'entrepreneur', 'abet', 3]"
"paranormal,",Believers in the paranormal often cite unexplained occurrences such as ghosts or telekinesis to support their beliefs,"Many individuals claim to have had encounters with paranormal entities, leading to a widespread fascination with the supernatural",Paranormal investigators use scientific methods to try to prove or disprove the existence of ghosts and other unexplained phenomena,Skeptics argue that the paranormal can be explained through natural means and that there is no concrete evidence to support its existence,"Despite the ongoing debate, the allure of the paranormal continues to capture the imagination of many people around the world.","['remuneration', 'feign', 'implication,', 'paranormal,', 'indict', 3]"
waft,"The aroma of freshly baked bread wafted through the open windows of the bakery, enticing passersby with its irresistible scent","As I strolled through the park, the gentle breeze carried the waft of blooming flowers, perfuming the air with a delicate sweetness","At the beach, the salty sea breeze wafted across the sandy shore, creating a serene atmosphere","In the kitchen, the delicious smell of spices and herbs wafted from the simmering pot on the stove, promising a flavorful meal","As I closed my eyes and breathed in deeply, I let the calming waft of lavender essential oil relax my mind and soothe my senses.","['seclusion', 'refractory', 'inclination', 'enumerate', 'waft', 4]"
demise,The sudden demise of the company's CEO shocked everyone in the organization,The rumors surrounding the cause of his demise only added to the sense of confusion and sadness,"Despite the inevitable demise of the old technology, the company was determined to innovate and adapt",The demise of the once-thriving industry was a sobering reminder of the ever-changing nature of business,"However, from the ashes of the industry's demise, new opportunities and possibilities emerged.","['paranormal,', 'demise', 'genocide', 'reclaim,', 'bracing', 1]"
trenchant,His trenchant criticism of the government's policies cut through the rhetoric and exposed the flaws in their decision-making,"With a trenchant wit, she skewered her opponents in the debate, leaving them speechless","The CEO's trenchant leadership style demanded excellence from every member of the team, pushing them to achieve their best",The journalist's trenchant analysis of the situation highlighted the urgent need for reform,The professor's trenchant observations challenged the students to think critically and broaden their perspectives.,"['entrepreneur', 'ebb', 'revulsion', 'confer', 'trenchant', 4]"
aggrieve,"She felt deeply aggrieved by the unfair treatment she received at work, finding herself constantly overlooked for promotions",The aggrieved employee sought recourse through the company's HR department but found little support,Her colleagues also felt aggrieved by the lack of transparency in the decision-making process,The aggrieved group banded together to voice their concerns and demand accountability from the management,"Despite feeling aggrieved, they remained resolute in their determination to bring about positive change within the organization.","['corrosive', 'junction', 'aggrieve', 'capacious', 'bracing', 2]"
quell,The government deployed additional troops to quell the protests erupting in the city center,"As tensions continued to rise, authorities implemented a curfew to quell any further unrest","The police used tear gas to quell the rowdy crowd, dispersing them quickly",The mayor made a public statement urging for calm in order to quell the growing fear among the residents,"Eventually, a peaceful resolution was achieved to quell the conflict and restore order in the community.","['coddle', 'gambit', 'corrosive', 'quell', 'motley', 3]"
articulate,"She was known for her ability to articulate her thoughts clearly and concisely, making her an effective communicator in any setting","Her articulate arguments always left a lasting impression on those who listened, showcasing her intelligence and charisma",People often sought her out for advice because of her articulate way of breaking down complex ideas into understandable concepts,"In debates, her articulate responses always gave her the upper hand, showcasing her sharp wit and analytical thinking","Whether in a professional presentation or a casual conversation, her articulate manner of speaking always garnered respect and admiration from others.","['enumerate', 'corrosive', 'articulate', 'coddle', 'ancillary', 2]"
meticulous,"She was known for her meticulous attention to detail, ensuring that every aspect of her work was flawless","From the precise placement of each object to the meticulous organization of her files, she left no room for error","Her meticulous nature extended to her personal life, where she carefully planned out every meal and scheduled her days down to the minute","Even in her hobbies, such as painting and gardening, she approached each task with a meticulous approach, striving for perfection","Her friends often joked that she was a meticulous planner, but they knew that they could always rely on her to deliver outstanding results.","['entrepreneur', 'behest', 'disperse', 'capacious', 'meticulous', 4]"
gastronomy,"Gastronomy explores the art and science of good eating, focusing on the preparation and consumption of delicious and nourishing foods","The history of gastronomy is rich and varied, reflecting cultural traditions and influences from around the world","In gastronomy, the flavors, textures, and aromas of ingredients are carefully considered and combined to create culinary masterpieces",Many chefs and food enthusiasts study gastronomy to deepen their understanding of food and its impact on our experiences,"The field of gastronomy continues to evolve, shaping modern food culture and inspiring creativity in the kitchen.","['rebuff', 'corollary', 'extort', 'gastronomy', 'meticulous', 3]"
quiescent,"The forest was enveloped in a quiescent stillness as the sun dipped below the horizon, casting a golden glow on the treetops","A quiescent calm settled over the lake, with only the gentle lapping of waves against the shore breaking the silence","The town square was quiescent at this late hour, with most shops closed and only a few stragglers making their way home","The quiescent atmosphere of the library was conducive to deep concentration, with patrons immersed in their books and the only sound the rustling of pages","As I gazed out at the quiescent cityscape from my apartment window, a sense of peace washed over me, easing the tension of the day.","['predicament', 'warrant', 'quiescent', 'queue', 'primal', 2]"
arraign,The prosecutor decided to arraign the suspect in court for several charges related to the burglary,The judge scheduled the arraignment for next week to allow the defense attorney to prepare,The suspect's arraignment was attended by reporters from local news outlets,"The arraignment process was swift, with the suspect entering a plea of not guilty","Following the arraignment, the judge set a date for the trial to begin in the coming months.","['rebuff', 'corollary', 'inclination', 'arraign', 'ballyhoo', 3]"
feign,"She would often feign interest in topics that did not truly captivate her, nodding along politely as others spoke passionately","Despite her efforts to feign enthusiasm, her lack of genuine emotions often shone through in her facial expressions","It became a habit for her to feign surprise when receiving compliments, as she struggled to accept praise gracefully","People around her began to notice the patterns in her behavior, realizing that she would often feign agreement simply to avoid confrontation","Eventually, she decided to break free from the need to feign emotions and focused on being authentic in her interactions.","['indict', 'feign', 'revulsion', 'replicate', 'junction', 1]"
refractory,The refractory material used in the construction of furnaces must be able to withstand high temperatures,The properties of refractory materials make them ideal for lining kilns and other industrial equipment,The refractory nature of these materials makes them resistant to heat and corrosion,Refractory bricks are commonly used to line chimneys and fireplaces due to their durability,Engineers often rely on refractory materials to create barriers that can withstand extreme heat.,"['paranormal,', 'quell', 'extort', 'embryonic,', 'refractory', 4]"
deft,"His deft fingers moved swiftly across the piano keys, producing a beautiful melody that captivated the audience","With a deft flick of his wrist, the chef expertly flipped the omelette in the pan",The magician performed his tricks with such deft precision that the audience was left in awe,The surgeon's deft hands skillfully navigated through delicate tissues during the intricate procedure,"The artist used a deft brushstroke to bring life to the portrait, capturing every detail with finesse.","['coddle', 'rebuff', 'fodder,', 'deft', 'waive', 3]"
seclusion,"In times of turmoil, seeking seclusion can provide solace and clarity",Embracing moments of seclusion allows one to reflect on their thoughts and emotions,The peaceful atmosphere of seclusion can be rejuvenating for the mind and body,"Occasionally, seclusion is necessary for personal growth and introspection",Finding balance between social interaction and seclusion is essential for overall well-being.,"['curb', 'jubilation', 'seclusion', 'reclaim,', 'enumerate', 2]"
rebuff,"Despite his repeated attempts to win her over, Sarah continued to rebuff his advances","Each time he mustered up the courage to ask her out, she would rebuff him with a curt response",Her consistent rebuffs only fueled his determination to win her heart,"As weeks turned into months, he refused to be discouraged by her rebuffs and persisted in his pursuit of her","Eventually, his unwavering persistence paid off, and Sarah finally stopped rebuffing him and agreed to go on a date.","['rebuff', 'paranormal,', 'replicate', 'gaffe', 'posthumous', 0]"
revulsion,The mere thought of eating raw meat filled her with revulsion,The revulsion she felt towards the smell of cigarettes was overpowering,His revulsion towards injustice fueled his passion for activism,A wave of revulsion washed over him as he witnessed the cruelty of the act,The revulsion in her eyes was unmistakable as she recoiled from the sight.,"['figment', 'revulsion', 'gaffe', 'gambit', 'extort', 1]"
"fodder,",The farmer stored bales of hay as fodder for the upcoming winter months,The cattle eagerly munched on the fresh fodder provided to them in the fields,Fodder is essential for livestock to maintain their health and energy levels,The nutritious fodder helped the animals grow strong and healthy,"Without an adequate supply of fodder, the farm animals would struggle to survive during the harsh winter season.","['fodder,', ',schism,', 'extort', 'junction', 'bland', 0]"
